"(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","fm_scoring_corolla_diam","fm_scoring_fruit","fm_scoring_seed_number","GLOBAL_SLOPE_10MIN","meancarbon","meanpH","meanwatercap","most_common_life_form","seed.length.mean","df","logLik","AICc","delta","weight"
92.4339748244308,NA,-15.547652098956,NA,-0.51389041497097,-0.140544831857676,NA,NA,NA,1.18128170252153,NA,-2.56041089059086,"+",0.1889735096643,9,-522.170598462616,1063.18231842056,36.2885030805949,2.53811909537402e-10
9.37671165369776,NA,NA,NA,-2.13569116351844,-0.122770306484335,"+",NA,NA,NA,NA,NA,"+",0.252862078458405,7,-524.340625795724,1063.19977010997,36.305954770002,2.51606820852907e-10
79.7282652180497,NA,-15.0192692199637,NA,NA,NA,NA,NA,0.39415119670419,NA,NA,1.45785848543753,"+",0.200565022145835,7,-524.342693847483,1063.20390621348,36.3100908735198,2.51087022594601e-10
52.314883917959,NA,-13.3875962713985,NA,1.18370835966946,NA,NA,0.411279572926458,0.351284544226304,NA,2.4534844341788,1.79827864704306,"+",0.2963515408343,10,-521.087554006575,1063.20797186292,36.3141565229519,2.50577125130871e-10
94.5395735596055,1.0995935956813,-16.5137839788933,NA,NA,0.0457715080459469,"+",NA,NA,NA,-1.6591765144384,NA,NA,NA,7,-524.348833547099,1063.21618561272,36.3223702727528,2.49550146504868e-10
105.450226758167,NA,-17.844835511271,NA,-1.24471230461395,-0.0348645280365138,NA,0.43609848753724,NA,NA,0.116169402407863,NA,NA,NA,7,-524.354312383582,1063.22714328568,36.3333279457172,2.48186640681548e-10
44.9345899087121,NA,-11.3949013623596,NA,0.209697770111764,-0.0943221490419383,NA,0.406124674325801,NA,NA,2.08151779333258,2.87248425358267,"+",NA,9,-522.193654956099,1063.22843140753,36.3346160675612,2.48026844829575e-10
-12.844022113914,NA,NA,NA,0.4411213929019,-0.0852128019561224,NA,0.395744914612931,0.43231757541312,NA,2.12335669191181,NA,"+",NA,8,-523.279627561662,1063.22902256519,36.3352072252205,2.47953544178652e-10
-2.73171451254795,NA,NA,NA,-1.51624890371405,-0.0934470659417749,"+",NA,NA,NA,NA,3.32446364642455,NA,0.246917883706606,7,-524.359742711516,1063.23800394155,36.3441886015869,2.46842558539908e-10
-35.852518905838,NA,NA,NA,0.822626162116011,0.0279450866379333,"+",NA,0.32684413510032,NA,4.32716719499261,4.63804984515603,NA,NA,8,-523.289295350352,1063.24835814257,36.3545428026007,2.45567932086512e-10
14.8918864334267,1.68886096548189,NA,NA,-2.35740440586898,NA,NA,NA,NA,NA,-2.75806734454932,NA,"+",NA,6,-525.430760533794,1063.24861784178,36.3548025018169,2.45536047256922e-10
-2.80736122048503,1.77371393391673,NA,NA,-0.32035257391072,-0.132033863368939,"+",NA,0.537579638955286,NA,-1.09825720325249,NA,"+",0.303238088425383,10,-521.114344632309,1063.26155311438,36.3677377744193,2.43953133776589e-10
-29.3415837365892,1.87969853789768,NA,NA,0.657662501786515,NA,NA,NA,0.357322233928761,NA,0.479669010304903,5.41337747495864,NA,0.277371911345212,8,-523.296451569971,1063.2626705818,36.3688552418378,2.4381686700924e-10
68.5559203546574,0.900690993335429,-13.0071401830743,NA,NA,-9.52260224008558e-05,NA,NA,NA,NA,NA,NA,"+",NA,6,-525.442268359687,1063.27163349357,36.377818153604,2.42726657164432e-10
-27.7954265292104,NA,NA,NA,NA,NA,NA,NA,0.310767177480305,NA,3.65786179783892,4.28193551842168,NA,0.261502127720619,6,-525.442442346907,1063.27198146801,36.3781661280423,2.4268442950199e-10
-26.3682962371779,1.94755138024852,-0.0666919684752014,NA,0.53101181213823,NA,NA,NA,0.354530055922464,NA,NA,5.31461213316332,NA,0.274736530218858,8,-523.307211621065,1063.28419068399,36.3903753440263,2.41207448974467e-10
33.5831948343417,NA,-9.71902748859216,NA,-0.263544896374831,NA,"+",NA,NA,NA,2.83288609704374,3.42626996555157,"+",0.196561599816421,9,-522.225613084143,1063.29234766361,36.3985323236489,2.40225690258771e-10
1.74444995809536,NA,NA,NA,-0.623775972131737,NA,NA,NA,0.100997107324451,1.06890577247006,NA,-1.37270683262745,"+",0.0961549227931789,8,-523.320326174151,1063.31041979016,36.4166044501978,2.38064773514945e-10
-38.201276655255,1.94475467802582,2.36917402085149,NA,-0.465279324318932,0.0315888910774864,NA,NA,NA,NA,NA,6.49246401170268,NA,NA,7,-524.396200811608,1063.31092014173,36.4171048017704,2.38005222922414e-10
-28.8457791109088,1.90657947070219,0.641093381657298,NA,NA,NA,NA,NA,0.320237891837747,NA,0.307330499148152,5.362586700129,NA,0.27644688861214,8,-523.322222872906,1063.31421318767,36.4203978477083,2.37613664299739e-10
95.3226058575624,NA,-17.0175977689946,NA,NA,-0.114531504150347,NA,NA,0.470047269539369,NA,NA,NA,"+",0.280667708206849,7,-524.39829521369,1063.3151089459,36.4212936059341,2.37507265931135e-10
-0.591124401876542,1.44834500067742,NA,NA,NA,NA,NA,NA,0.598799659516413,NA,-1.45368371497655,NA,NA,NA,5,-526.521753108017,1063.31873557383,36.4249202338674,2.3707698092745e-10
55.7136014466302,1.19577702558619,-11.510041604008,NA,0.610958415176916,NA,NA,NA,0.581641008187324,NA,NA,NA,"+",0.260601905351956,8,-523.325270127683,1063.32030769723,36.4264923572618,2.36890697018364e-10
-46.9039212743992,1.91155524009475,3.0260158146323,NA,NA,0.0309635386636742,NA,NA,NA,NA,0.479659260187475,6.76037885399814,NA,NA,7,-524.403573489458,1063.32566549744,36.4318501574708,2.36256939770569e-10
-34.4071335662252,NA,NA,NA,1.33938607292869,-0.0890342637645347,NA,0.380008184684015,0.29731394092651,NA,3.77256121763063,3.6603940848252,"+",NA,9,-522.242778108866,1063.32667771306,36.4328623730948,2.36137398540628e-10
-43.1839541416381,1.9175812277023,2.92067683152793,NA,-0.377956004533727,NA,NA,NA,NA,NA,0.296582175259658,6.63074832623379,NA,NA,7,-524.404553855152,1063.32762622882,36.4338108888574,2.3602543507019e-10
1.61991160320808,NA,NA,NA,-0.56869751399901,-0.0754868700529545,NA,NA,0.0814865441904433,1.12550456240942,NA,-1.4115269202395,"+",NA,8,-523.337001458744,1063.34377035935,36.4499550193834,2.34127891206892e-10
-24.0009364067663,1.85410571269223,NA,NA,-0.4408639825212,0.033652579564611,NA,NA,NA,NA,0.0314358681237115,6.2651184884347,NA,NA,7,-524.413210104919,1063.34493872836,36.451123388392,2.33991157263637e-10
10.0527002675033,1.72134203060735,NA,NA,-2.35718877650537,-0.134243890340769,"+",NA,NA,NA,-1.67764491164059,NA,"+",0.299115254686986,9,-522.254417421995,1063.34995633932,36.456140999353,2.3340485473293e-10
12.0583655753791,NA,NA,NA,-2.58033078839335,-0.0923377345201744,"+",NA,NA,NA,NA,NA,NA,0.299927811388885,6,-525.490994587834,1063.36908594986,36.4752706098966,2.31183025369262e-10
93.333073415254,NA,-16.0850733582954,NA,-0.0772515625153181,NA,NA,NA,0.1636244875108,1.09372140744333,NA,-2.53979967068708,"+",0.12581247606972,9,-522.270129686072,1063.38138086747,36.4875655275064,2.29766196654469e-10
107.884462270158,NA,-18.0428962551608,NA,-1.42417072996086,-0.00897313364875239,"+",NA,NA,NA,0.047405317462196,NA,"+",NA,8,-523.35801616256,1063.38579976698,36.4919844270153,2.29259100196053e-10
-6.00126259658499,1.36790160085176,NA,NA,NA,-0.106116514803821,"+",NA,NA,NA,-0.277166631248069,NA,NA,0.36270200787606,7,-524.435362417075,1063.38924335267,36.4954280127033,2.28864703150348e-10
-8.822257052452,NA,NA,NA,NA,-0.0253503935608165,NA,NA,0.34702106137693,NA,NA,2.74072700356837,"+",NA,6,-525.51349908053,1063.41409493525,36.5202795952889,2.26038473548432e-10
101.61539105392,NA,-17.0004317495562,NA,-1.31569907858311,NA,NA,NA,NA,NA,NA,NA,"+",0.226452312981737,6,-525.514124897378,1063.41534656895,36.5215312289843,2.25897059117845e-10
-9.61672575344648,NA,NA,NA,0.143670949404628,NA,NA,NA,0.356795056566668,NA,NA,2.73912094869883,"+",NA,6,-525.519530762843,1063.42615829988,36.5323429599152,2.24679184805413e-10
100.148130791297,NA,-17.920071837581,NA,NA,-0.123320713707709,NA,NA,NA,NA,NA,NA,"+",0.288110612017571,6,-525.522135212859,1063.43136719991,36.5375518599462,2.24094780455366e-10
-5.61455415179225,1.20548745392942,NA,NA,NA,0.0677662487934884,NA,NA,0.59995769564119,NA,NA,NA,NA,NA,5,-526.579150375576,1063.43353010895,36.5397147689864,2.23852563139227e-10
-8.14217013714158,1.36968855017372,NA,NA,0.247906269069421,0.00194889542647261,NA,NA,0.589627064272775,NA,NA,NA,"+",NA,7,-524.457821686881,1063.43416189228,36.5403465523157,2.23781861148099e-10
-1.21639228073419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278884770459478,3,-528.662769883142,1063.43463067538,36.5408153354106,2.23729414718113e-10
-8.09063028355218,NA,NA,NA,-0.272114211387618,-0.0538369149033191,NA,0.368496812657013,0.239314766709341,NA,NA,2.85592493007279,NA,NA,7,-524.46333503284,1063.4451885842,36.5513732442339,2.22551469233043e-10
-30.569718421838,1.86100165464589,0.0430832513238757,NA,0.472060954277346,0.0281656461488149,"+",NA,0.318703609763251,NA,0.852688083498681,5.57072010447119,NA,NA,10,-521.208481709121,1063.44982726801,36.5560119280422,2.2203589441289e-10
86.5070260126018,NA,-16.5216730782527,NA,0.356130254134411,-0.0170942291801937,"+",NA,0.396119605618178,NA,NA,1.41004368780842,"+",NA,9,-522.305613360004,1063.45234821533,36.5585328753705,2.2175620032603e-10
-6.32930561121694,1.34121767393731,NA,NA,NA,-0.0909004161994665,NA,NA,0.596656688219785,NA,NA,NA,NA,0.380880236327586,6,-525.534086376428,1063.45526952705,36.561454187085,2.21432527278151e-10
-35.7606089103148,NA,NA,NA,1.06986305217524,-0.0421093119375818,NA,0.384751340051626,0.266718420163948,NA,4.06977320449352,4.35065896228551,NA,NA,8,-523.39679997163,1063.46336738512,36.5695520451561,2.20537775305029e-10
74.6262819363676,0.70083909685547,-13.8054422470476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-527.6502781323,1063.48320466643,36.5893893264629,2.18361152774187e-10
90.2880736292064,1.41160121370929,-15.363090386117,NA,NA,NA,NA,NA,NA,NA,-2.66847178614681,NA,"+",0.234294812282743,7,-524.484949561889,1063.4884176423,36.5946023023312,2.17792738168908e-10
-6.56965824312254,NA,NA,NA,-0.580403206635175,0.0126859395526653,"+",NA,0.295766734040442,NA,NA,3.04903173311402,NA,NA,7,-524.487623149619,1063.49376481776,36.5999494777921,2.17211227882134e-10
-7.34294583179457,NA,NA,NA,-0.204890124862398,-0.0321004238084622,"+",NA,0.328078058478614,NA,NA,2.49885418323,"+",NA,8,-523.412795549978,1063.49535854182,36.6015432018523,2.1703820944718e-10
-3.08539915905829,1.51432847229296,NA,NA,NA,NA,NA,NA,0.599796676803403,NA,-1.01516949455282,NA,NA,0.324780620095257,6,-525.55610175863,1063.49930029145,36.6054849514899,2.166108755546e-10
-8.91779739375234,NA,NA,NA,NA,NA,NA,NA,0.519531960014172,NA,1.86047165127882,NA,"+",0.231702789023966,6,-525.561178251581,1063.50945327736,36.615637937392,2.15514038370372e-10
-3.36047028106614,1.18413672443931,NA,NA,-0.387497659418034,NA,NA,NA,0.57331344211448,NA,NA,NA,NA,NA,5,-526.622785909893,1063.52080117758,36.6269858376202,2.14294685014118e-10
94.8759046327195,NA,-17.4340282746858,NA,0.507901182633515,NA,NA,NA,0.504773924159326,NA,NA,NA,"+",0.22099932707954,7,-524.502290715396,1063.52309994931,36.6292846093468,2.1404851922942e-10
-24.8253644368413,NA,NA,NA,NA,NA,NA,NA,0.324170120008441,NA,3.27666612314729,3.63297727148625,"+",0.207484772972828,7,-524.509015398145,1063.53654931481,36.6427339748445,2.12613939796647e-10
90.7611933473285,NA,-16.5065460936552,NA,NA,NA,NA,NA,0.478148010609718,NA,0.367479531066371,NA,"+",0.227035703007625,7,-524.51023285226,1063.53898422304,36.6451688830732,2.1235524958456e-10
82.2365539177635,1.53079143430521,-14.016590530132,NA,-0.299061288126063,-0.0299378519786212,NA,0.441645630781593,0.421466142692394,NA,-2.24905147244901,NA,NA,NA,9,-522.34957633379,1063.54027416291,36.6464588229419,2.12218330992112e-10
0.481395200633607,NA,NA,NA,-1.6778012400839,-0.0359552860081553,NA,0.428447714828013,NA,NA,1.59595844769335,NA,NA,NA,6,-525.577410029602,1063.5419168334,36.6481014934329,2.12044100157881e-10
25.0147658207346,NA,-8.66628068947412,NA,0.0804077921680861,-0.0454424905209141,NA,0.406509806022386,NA,NA,2.77914511356843,3.8411257627904,NA,NA,8,-523.437729484748,1063.54522641136,36.651411071392,2.11693502080688e-10
74.0546282708355,0.84547202970266,-13.8917958029609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332910441106154,5,-526.635064218553,1063.5453577949,36.6515424549398,2.11679596015776e-10
90.3372100082965,1.17064355502826,-16.1047960400506,NA,NA,-0.0996966025527198,"+",NA,NA,NA,-1.30023870385544,NA,NA,0.352881817962223,8,-523.441692714941,1063.55315287174,36.6593375317784,2.10856172362751e-10
72.6777539054888,NA,-14.027579049083,NA,NA,NA,NA,NA,0.381145106488421,NA,NA,2.1281276159682,NA,0.255964488002652,6,-525.586351374824,1063.55979952384,36.6659841838775,2.10156591663686e-10
-22.4285352796455,2.05165788478085,NA,NA,-0.258429836876669,-0.131026115729828,NA,NA,NA,NA,-0.37578378484764,5.46467885375036,"+",0.274584587866785,9,-522.361879410405,1063.56488031614,36.6710649761733,2.09623388228506e-10
82.9943539595789,NA,-14.9618179296697,NA,-1.21586338815198,-0.0893947675560977,"+",NA,NA,NA,NA,2.45366178888211,NA,0.274959212751847,8,-523.448640862245,1063.56704916635,36.6732338263862,2.09396190575095e-10
-11.4804865105876,NA,NA,NA,NA,-0.0994449947343845,"+",NA,NA,NA,2.48617127950402,NA,NA,0.340781008525067,6,-525.590981348137,1063.56905947047,36.6752441305039,2.09185821307289e-10
-31.1020557882101,NA,NA,NA,-0.0230907692457601,-0.118669022868191,"+",NA,NA,NA,4.18366231844243,4.51069722572038,"+",0.253454970200955,9,-522.36412911141,1063.56937971815,36.6755643781819,2.09152328352097e-10
89.4018742332056,NA,-15.4239002060323,NA,-0.0435016638068509,-0.0624495262613709,NA,NA,0.139268882544504,1.15561405526662,NA,-2.52475334978559,"+",NA,9,-522.366558950445,1063.57423939622,36.6804240562533,2.08644738790464e-10
-26.4859882431888,2.05330785588703,0.322202318671081,NA,NA,-0.131857939954874,NA,NA,NA,NA,-0.246099091528739,5.59037422011891,"+",0.274576585415627,9,-522.366595814989,1063.5743131253,36.6804977853403,2.08637047339183e-10
-28.9164320778784,2.02268843639041,0.743387224539797,NA,-0.17397911542096,-0.130860019524106,NA,NA,NA,NA,NA,5.61956086908313,"+",0.276319935226689,9,-522.3667581144,1063.57463772413,36.6808223841626,2.0860318841697e-10
-34.5548720807575,NA,NA,NA,1.07277124503883,-0.0144299409822466,"+",NA,0.35452522859519,NA,4.02996882824236,4.02123191754714,"+",NA,9,-522.370603033336,1063.582327562,36.6885122220347,2.07802666025767e-10
-4.45912782539045,1.33111070883168,NA,NA,-0.381994168742841,NA,NA,NA,0.57495712298408,NA,NA,NA,NA,0.332572724442956,6,-525.600240628462,1063.58757803112,36.6937626911536,2.07257850732239e-10
59.8891765406647,NA,-11.5299942484958,NA,-0.924440245408818,NA,NA,NA,NA,NA,NA,3.3959067312108,NA,NA,5,-526.666213182429,1063.60765572266,36.7138403826912,2.05187629834617e-10
81.012126148384,NA,-15.6912325065172,NA,0.253320107520345,-0.041166666131455,NA,0.393364033691684,0.297732012378869,NA,NA,1.8428763240358,NA,NA,8,-523.472329655199,1063.61442675226,36.7206114122937,2.04494138651491e-10
-17.0118961397181,1.99347725970393,-1.40580674246621,NA,0.89207450078503,NA,NA,NA,0.381172626706894,NA,-0.610955911787392,4.75105815906357,"+",NA,9,-522.390076477809,1063.62127445094,36.7274591109799,2.03795178778661e-10
-26.1746681533734,2.02436027254111,NA,NA,0.90715212161303,-0.0181116709990719,NA,NA,0.375988446383887,NA,-0.487762068178612,4.9362818225888,"+",NA,9,-522.391282852117,1063.62368719956,36.7298718595971,2.03549473746684e-10
-3.28832258584103,NA,NA,NA,-1.25461395828273,-0.120103030868784,"+",NA,NA,NA,NA,2.9189254256601,"+",0.211950079421182,8,-523.477199701639,1063.62416684514,36.7303515051742,2.03500663797384e-10
-26.2694540042287,1.9365383928287,-0.416439715543264,NA,1.04065810112126,-0.0159620296618405,NA,NA,0.380197618920963,NA,NA,4.99317005165979,"+",NA,9,-522.401886556541,1063.64489460841,36.7510792684448,2.01402498354542e-10
3.14440331748422,NA,NA,NA,-1.18275698567381,-0.107061912386207,NA,NA,NA,1.05631723600043,NA,-0.604425781118623,NA,0.212789522099492,7,-524.571838441344,1063.66219540121,36.7683800612429,1.99667800636643e-10
0.175956165574301,NA,NA,NA,-0.856960425525445,-0.104942536256495,NA,NA,0.0780325753474939,0.949854746838072,NA,NA,NA,0.21422225713107,7,-524.572361677628,1063.66324187377,36.7694265338102,1.99563354526044e-10
103.717893317176,NA,-17.7434441673181,NA,-0.232311926578969,-0.136150025444532,"+",NA,0.171867004700358,0.976042295216266,NA,-2.45914326489072,"+",0.194116304502523,11,-520.221837852483,1063.68895872383,36.7951433838696,1.97013711420111e-10
44.6192043790716,NA,-10.4407947825642,NA,NA,NA,NA,NA,0.353182358434253,NA,1.54319954433016,2.57322929276385,"+",NA,7,-524.590263295603,1063.69904510972,36.8052297697595,1.96022634457355e-10
72.1849575548359,NA,-13.6859507276885,NA,0.233546689876528,-0.132122930488769,NA,NA,0.147476413804237,0.826998232931472,NA,NA,"+",0.188601807169459,9,-522.433727696787,1063.7085768889,36.8147615489358,1.9509063489236e-10
100.956897501489,NA,-18.0720770589682,NA,NA,NA,NA,NA,NA,NA,-0.0339664733879853,NA,"+",0.22430483970895,6,-525.661355192471,1063.70980715913,36.8159918191704,1.94970664694505e-10
-9.94523681679054,2.00819657510851,-1.51372120151696,NA,NA,-0.015886470175983,NA,NA,0.333331141927122,NA,-0.946092130988027,4.57238977803764,"+",NA,9,-522.436677321533,1063.71447613839,36.8206607984284,1.94516038566278e-10
92.3625500264479,NA,-17.420318773514,NA,0.412466701478558,-0.00541777628328947,"+",NA,0.48480263855353,NA,0.716446143858519,NA,"+",NA,9,-522.440898301676,1063.72291809868,36.8291027587154,1.93696720608775e-10
57.3824902653051,NA,-12.0385252663889,NA,NA,0.0298247326335353,NA,NA,NA,NA,NA,3.57490095042744,NA,NA,5,-526.724550284201,1063.7243299262,36.8305145862359,1.93560035677941e-10
15.3586294680281,NA,-7.09650396819511,NA,-0.341810418125557,0.0270839418823199,"+",NA,NA,NA,3.21648822390248,4.42993918904518,NA,NA,8,-523.532441717933,1063.73465087773,36.8408355377621,1.92563746678711e-10
98.89946908546,NA,-15.8895184250914,NA,-1.83167414711871,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-527.776847882229,1063.73634416628,36.8425288263195,1.92400782680307e-10
-1.60849840214504,1.77514595951347,NA,NA,NA,-0.131895140679761,NA,NA,0.573065418764985,NA,-1.73804872412011,NA,"+",0.311265322498736,8,-523.535020366551,1063.73980817496,36.8459928349982,1.92067832108956e-10
92.7571407841501,NA,-16.4616380525266,NA,NA,0.0607924266254314,NA,NA,0.507849167974644,NA,NA,NA,NA,NA,5,-526.734365087088,1063.74395953197,36.8501441920089,1.91669574508643e-10
-3.24254796686429,NA,NA,NA,NA,-0.107548445250236,NA,NA,0.137236887138326,0.994580663622074,NA,-0.417456439857186,NA,0.216184836644687,7,-524.613697865849,1063.74591425022,36.8520989102524,1.91482336016165e-10
-11.074268110048,NA,NA,NA,NA,-0.122930167332667,NA,NA,NA,NA,NA,3.45467931681441,"+",0.221668672071246,6,-525.680106396861,1063.74730956791,36.8534942279503,1.91348793259088e-10
87.2997597552641,NA,-15.8161039910491,NA,-0.92168227699855,-0.117387815796865,"+",NA,NA,NA,NA,1.97454052044807,"+",0.239534968766676,9,-522.453596433583,1063.74831436249,36.8544990225287,1.91252684288526e-10
-6.48824477775058,NA,NA,NA,NA,NA,NA,NA,0.547573700148308,NA,1.48382019399319,NA,NA,NA,4,-527.783718451415,1063.75008530466,36.8562699646925,1.91083410521822e-10
80.65903398484,1.55962590354633,-13.4740822084083,NA,NA,-0.00616845719754135,NA,NA,0.534682940524431,NA,-2.93740586805337,NA,"+",NA,8,-523.542988122686,1063.75574368723,36.8619283472685,1.90543563027496e-10
80.3438031118844,1.55658695235289,-13.5065413145919,NA,0.0751863427973487,NA,NA,NA,0.539556038951785,NA,-2.91037881268995,NA,"+",NA,8,-523.543071895923,1063.75591123371,36.8620958937415,1.90527601245122e-10
80.3910088596771,NA,-15.2999313758448,NA,-0.0854873706598001,0.0295186136120585,"+",NA,0.356658454951344,NA,NA,2.0768055588443,NA,NA,8,-523.543267735346,1063.75630291255,36.8624875725875,1.90490292083053e-10
1.72664172610621,NA,NA,NA,-1.86008705257241,-0.0104208766428725,"+",NA,NA,NA,1.54660469778862,NA,"+",NA,7,-524.619166958947,1063.75685243641,36.8630370964474,1.90437959792549e-10
1.3046269891576,NA,NA,NA,-0.534241899260291,-0.120644716254529,"+",NA,0.445972879346605,NA,NA,NA,"+",0.247137327376377,8,-523.545100145757,1063.75996773337,36.8661523934099,1.90141555300639e-10
29.1420915564875,NA,-9.16383224342528,NA,NA,-0.088256406115182,"+",NA,0.32628988777351,NA,3.14585215726293,3.18804583818416,NA,0.300065567828744,9,-522.460207613782,1063.76153672289,36.8677213829264,1.89992448741484e-10
-1.20351210861166,NA,NA,NA,NA,-0.120612376717731,NA,NA,0.499081651501525,NA,NA,NA,"+",0.263911520331618,6,-525.70621621914,1063.79952921247,36.9057138725084,1.86417369721994e-10
-4.79325152269799,NA,NA,NA,-1.28540393042238,NA,NA,NA,NA,NA,NA,3.68883412107171,NA,0.218032277016267,5,-526.768863011304,1063.81295538041,36.9191400404418,1.85170125378172e-10
8.68859639135207,NA,NA,NA,-1.99118691776212,NA,NA,NA,NA,NA,NA,NA,"+",0.208165027028166,5,-526.771549375852,1063.8183281095,36.9245127695381,1.84673358465239e-10
11.9681527061566,NA,NA,NA,-2.45480474706956,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-528.857743677375,1063.82457826384,36.9307629238765,1.84097140800222e-10
69.173800789655,1.01722507286369,-11.9048385440267,NA,-1.46426291293376,NA,NA,NA,NA,NA,NA,NA,"+",0.260847873331222,7,-524.654248469653,1063.82701545782,36.9332001178598,1.83872937212928e-10
91.9646555544085,NA,-16.3088209897731,NA,NA,NA,NA,NA,0.507089016615316,NA,0.0173319022765934,NA,NA,NA,5,-526.777716285937,1063.83066192967,36.936846589708,1.83537998896896e-10
92.2031787734063,NA,-16.3345801196667,NA,-0.00434853708872751,NA,NA,NA,0.506621567736123,NA,NA,NA,NA,NA,5,-526.777735977228,1063.83070131225,36.936885972289,1.83534384832424e-10
2.02730054284,NA,NA,NA,-0.977452613969818,NA,NA,NA,0.0823923364139715,1.00927800192046,NA,-0.574325471830423,NA,0.160658057912927,7,-524.656555357411,1063.83162923334,36.9378138933769,1.83449251870103e-10
22.9883434495682,NA,-9.06153174815654,NA,0.756687050354267,NA,"+",NA,0.368869641347428,NA,3.40303061182286,3.35583571119019,NA,0.254058049369627,9,-522.49822340863,1063.83756831259,36.9437529726235,1.82905300090705e-10
-37.4006096516312,NA,-0.620557276646655,NA,1.38192033425901,-0.150361025973051,NA,NA,0.00879096189850863,1.66673608242976,7.17795569185485,-0.931900341650517,"+",0.209011845684937,11,-520.297924868686,1063.84113275624,36.9473174162752,1.82579612582728e-10
98.006010029731,1.49320192098436,-14.3224227536024,NA,-1.94449355548571,NA,NA,NA,NA,NA,-3.54422059906596,NA,"+",NA,7,-524.665995491888,1063.85050950229,36.9566941623295,1.81725614746289e-10
-5.28495768449264,NA,NA,NA,-1.02425762753299,NA,NA,NA,NA,NA,NA,3.22786083343858,"+",0.163631456371199,6,-525.733066569647,1063.85322991349,36.9594145735241,1.81478598582412e-10
72.5619030551574,NA,-14.4960965947374,NA,0.66406536541525,NA,NA,NA,0.417636001294746,NA,NA,1.80582063963667,"+",NA,7,-524.675869123945,1063.87025676641,36.9764414264441,1.79940151897676e-10
67.8715919080954,1.00740381047308,-12.9807949137492,NA,NA,-0.13171690368353,NA,NA,NA,NA,NA,NA,"+",0.326299242319588,7,-524.677699531831,1063.87391758218,36.9801022422168,1.79611089275853e-10
8.95602010648306,NA,-6.20158217725997,NA,NA,NA,NA,NA,NA,NA,3.04704759067842,4.54134362764153,NA,0.258216201706234,6,-525.744557111231,1063.87621099666,36.9823956566911,1.79405245983465e-10
13.7783394851901,1.45193859146311,NA,NA,-2.8887878464875,0.0467834178838365,"+",NA,NA,NA,-1.49998499531779,NA,NA,NA,7,-524.681154764797,1063.88082804811,36.987012708149,1.78991562040936e-10
-23.0057767457236,2.04035703472533,0.0812679556283222,NA,-0.305939498849121,NA,NA,NA,NA,NA,-0.336279943830263,5.48236680397661,"+",0.20715145011797,9,-522.523246764804,1063.88761502494,36.9937996849712,1.78385185696917e-10
94.8833071987839,1.52068179790607,-14.6173679657045,NA,-1.93890323994153,-0.129594523437502,"+",NA,NA,NA,-2.4774598735008,NA,"+",0.291801209532569,10,-521.435543219499,1063.90395028876,37.0101349487989,1.76934135051697e-10
35.437906341633,NA,-11.106988956859,NA,1.07364507825891,-0.256134776498652,NA,0.472746449679672,0.303118715527608,NA,3.17178177644854,2.59337615533371,NA,0.494712288618872,10,-521.439351135894,1063.91156612155,37.0177507815879,1.76261665823961e-10
1.2977082772213,1.49993221076011,NA,NA,-0.91078082375698,0.0512086893173269,"+",NA,0.523624062135243,NA,-0.934594574607781,NA,NA,NA,8,-523.622750612966,1063.91526866779,37.0214533278274,1.75935659196736e-10
-10.6799355881821,NA,NA,NA,0.0771086566659391,-0.00664905877313906,"+",NA,0.507192467550353,NA,2.19242452297415,NA,"+",NA,8,-523.624637164548,1063.91904177096,37.0252264309913,1.75604060388035e-10
-12.2363815564227,NA,NA,NA,NA,-0.0930802240650041,NA,NA,NA,NA,NA,4.01066701371573,NA,0.261880647165779,5,-526.823561629776,1063.92235261735,37.0285372773858,1.75313601835185e-10
73.6740339090181,NA,-14.069606415982,NA,NA,-0.0104214684485668,NA,NA,0.378275872067217,NA,NA,1.78292582720675,"+",NA,7,-524.70406616755,1063.92665085362,37.0328355136546,1.7493723676563e-10
7.66439645597885,1.02019191743292,NA,NA,-2.43827770875956,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-527.878107032937,1063.9388624677,37.0450471277359,1.73872358034046e-10
-31.0673021325245,NA,NA,NA,NA,-0.0905139983613116,NA,NA,NA,NA,3.84955828880444,5.16248570373991,NA,0.301100306340243,6,-525.779300563811,1063.94569790182,37.0518825618506,1.73279125837542e-10
-10.2751617666767,NA,NA,NA,NA,0.0241340953273444,NA,NA,0.335057102715013,NA,NA,3.41402828839241,NA,NA,5,-526.83569576174,1063.94662088128,37.0528055413142,1.73199177749257e-10
-9.04191456039408,NA,NA,NA,-0.226216795486296,NA,NA,NA,0.320568454574535,NA,NA,3.4122200472131,NA,NA,5,-526.839045088215,1063.95331953423,37.0595041942631,1.72620047547317e-10
4.1295546052338,NA,NA,NA,-1.00645705766933,-0.0899473195861679,"+",NA,0.439496726825499,NA,NA,NA,NA,0.294743495369435,7,-524.726296945209,1063.97111240894,37.077297068972,1.71091155040269e-10
