"","(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","Dry.or.Fleshy.Fruit","GLOBAL_SLOPE_10MIN","main_habitat","Mean.Corolla.Diameter","Mean.Seed.Length","Mean.Seed.Number.per.Fruit","meancarbon","meanpH","meanwatercap","Most.Common.Life.Form","df","logLik","AICc","delta","weight","rsqs"
"5136",26.4649447421909,1.42955216631979,-6.95252946851845,0.632554528459369,0.508534368712453,NA,NA,NA,NA,NA,NA,-0.464366934764676,NA,-0.28881221838779,NA,8,-380.852582950736,778.368760371517,17.4356028538416,2.00263407653879e-06,0.099
"3671",13.0916683221246,NA,-6.53834928314438,0.612918349133972,NA,"+",NA,"+",NA,NA,0.0856870567529403,-0.518365497477771,4.61938827026614,NA,NA,9,-379.768752274172,778.370837881677,17.4376803640012,2.00055491027807e-06,0.108
"12279",10.6173202087609,NA,-6.39104037115618,0.582063232452362,NA,"+",-0.154655997451779,"+",0.042300763935201,0.110982445924809,0.0855042114347324,-0.448534402221336,4.8123884311156,NA,"+",13,-375.329757858855,778.376496849786,17.4433393321101,1.99490237271297e-06,0.142
"5702",-12.7843453911485,1.6442125896971,NA,0.643657810549915,NA,NA,NA,"+",NA,NA,0.0772482364809963,-0.425028166262917,NA,0.0981374021190717,NA,8,-380.858550272682,778.38069501541,17.4475374977345,1.99071929927509e-06,0.099
"12823",102.057012637517,NA,-17.2484608652815,0.350506433460084,NA,"+",NA,NA,NA,NA,0.0699500554828677,NA,NA,-3.78466339865026,"+",8,-380.860203229563,778.384000929172,17.4508434114966,1.98743144420103e-06,0.099
"3309",-40.3293971084348,NA,NA,0.614970844441098,1.3692142793413,NA,-0.113805342690556,"+",0.171184266882431,NA,NA,-0.218018239897859,6.606381056378,NA,NA,9,-379.775411443474,778.384156220281,17.4509987026055,1.98727713497545e-06,0.108
"574",-14.802522671064,1.8577992296936,NA,0.51156300746119,0.0457514100650949,"+",-0.255653314583836,NA,NA,NA,0.0960454690248109,NA,NA,NA,NA,8,-380.86031294169,778.384220353427,17.451062835751,1.9872134108303e-06,0.099
"3295",-5.13262292160175,NA,-5.50064017074482,0.619219494850211,1.44234505595291,"+",NA,"+",0.173763464330059,NA,NA,-0.401594144812369,5.66844604957126,NA,NA,10,-378.681731550788,778.386718915528,17.4535613978529,1.98473237285151e-06,0.116
"1766",-13.5635405376625,1.7350240119821,NA,0.638993836783522,NA,NA,-0.110034359298044,"+",0.164039167271041,NA,0.0570546339863204,-0.340382471330649,NA,NA,NA,9,-379.779528104128,778.39238954159,17.4592320239146,1.9791130053894e-06,0.108
"15087",-3.51470717953056,NA,-5.4181606709021,0.546187512958516,1.47404588590431,NA,-0.135477132762448,"+",0.0804238857790132,NA,0.0518987684398119,NA,5.63783052325986,-1.28900682407112,"+",12,-376.464371827482,778.393532387359,17.4603748696837,1.97798241797954e-06,0.133
"13943",101.764990001859,NA,-17.8927402924053,0.546772239778416,NA,"+",0.0266191185399299,"+",NA,NA,0.0793807903193074,-0.598055461379158,NA,-1.97958296710758,"+",11,-377.581189058468,778.39602297675,17.4628654590741,1.97552078001771e-06,0.125
"15341",-41.2542431849089,NA,NA,0.543146979625629,1.61355238536986,NA,-0.168090875745308,"+",0.0433321048501874,0.108335459332338,0.0675042664669949,NA,6.73191835516672,-0.649223423184288,"+",12,-376.465972561759,778.396733855912,17.4635763382362,1.97481872651554e-06,0.133
"15847",23.1023188349962,NA,-7.78003346576264,0.609170414893291,NA,NA,-0.10565078657432,"+",0.0759222300269182,0.0777664583532654,NA,-0.327395214226075,4.34761076500358,-1.06537712109356,"+",12,-376.468469718946,778.401728170287,17.4685706526118,1.96989344589738e-06,0.133
"7229",-40.9998972784784,NA,NA,0.609695583176181,1.36610178766629,"+",-0.130670069374089,NA,NA,NA,NA,-0.287483269485058,6.57345694628376,0.494081403690572,NA,9,-379.784710654739,778.402754642811,17.4695971251357,1.96888268455064e-06,0.107
"3767",-1.12333474552293,NA,-4.79808227549267,0.597339277903785,NA,"+",-0.176653605658549,NA,0.150540114582349,NA,0.0700366440594279,-0.381082565402165,5.49661397520131,NA,NA,10,-378.691214293162,778.405684400278,17.4725268826024,1.96600062162925e-06,0.116
"7928",-51.4878351967876,1.3699047932464,2.91618128440253,0.696084886546709,NA,"+",-0.253324998479336,"+",0.169380904393897,NA,0.0735761833084883,-0.185159285430616,5.0706344449392,0.496206729212588,NA,13,-375.344762336996,778.406505806068,17.4733482883921,1.96519334526941e-06,0.142
"7327",-7.62593127849141,NA,-5.23962717310054,0.614877837995047,1.52418973789806,"+",NA,NA,0.174638575244002,NA,NA,-0.405044899371525,5.79022678094486,0.0499457237125185,NA,10,-378.692535217735,778.408326249423,17.4751687317473,1.96340539752371e-06,0.116
"13919",100.796778622033,NA,-17.8534711335795,0.540845416610733,0.10677535583939,"+",NA,"+",NA,NA,0.0810204800554902,-0.584540572264552,NA,-1.92591111698681,"+",11,-377.587828503648,778.409301867109,17.4761443494333,1.96244786457393e-06,0.125
"160",-0.152610135511464,1.79647280748061,-3.29834956025954,0.485414892644555,0.89566442404154,"+",NA,NA,0.185947636546928,NA,NA,NA,NA,NA,NA,8,-380.875895970385,778.415386410816,17.4822288931404,1.95648663710659e-06,0.099
"10119",81.3573200371194,NA,-15.0605794039358,0.47264685621514,NA,NA,NA,NA,0.0508458414645247,0.0634495296298681,0.064565304913217,-0.811088227516797,NA,NA,"+",9,-379.791809224634,778.416951782601,17.4837942649256,1.95495592172947e-06,0.107
"536",-0.0157549395022178,1.76714039976132,-2.41899137935953,0.461662795480815,NA,"+",NA,NA,NA,NA,0.0766533614841339,NA,NA,NA,NA,7,-381.951897527155,778.4175565222,17.4843990045249,1.95436489145841e-06,0.09
"15311",-0.363578784046521,NA,-6.13182123143839,0.537118067294599,1.8256180146389,NA,NA,"+",0.048405049719329,0.0978448644600932,0.0586193232246174,NA,5.62832617778496,-1.59344415849655,"+",12,-376.477218796227,778.419226324848,17.4860688071724,1.95273387058894e-06,0.133
"7904",-54.4999981610963,1.30344027090664,1.70271697632015,0.698218812966575,1.79574673151323,"+",NA,"+",0.175254480015396,NA,0.0655311839697897,-0.298030748578874,5.32310668344031,0.627332630555735,NA,13,-375.351243932734,778.419468997543,17.4863114798675,1.95249694736734e-06,0.142
"15743",10.3704036595042,NA,-7.3992505875204,0.601677486006896,1.34971401820132,"+",-0.0538069331376869,"+",NA,0.105206080445116,NA,-0.353608927110815,5.04279925791139,-0.727889363911364,"+",13,-375.351251312496,778.419483757067,17.4863262393915,1.95248253845774e-06,0.142
"13671",98.4135110500391,NA,-17.3011694909649,0.558237042611835,NA,NA,0.0459069861106966,"+",NA,0.0662543953936612,NA,-0.554784901630298,NA,-1.96714728430557,"+",10,-378.698116710601,778.419489235155,17.4863317174795,1.95247719052944e-06,0.116
"6493",-44.3967009323486,NA,NA,0.552139257424463,1.88526272210184,"+",NA,"+",NA,0.173048955535686,NA,NA,7.18383366358808,-0.473812849487594,NA,9,-379.793293871088,778.41992107551,17.4867635578343,1.95205565681861e-06,0.107
"7509",-29.8218522837679,NA,NA,0.622233522492157,NA,"+",NA,"+",NA,0.175909221510341,NA,-0.404322292502738,5.90938026569803,0.0602818518437331,NA,9,-379.79856248802,778.430458309374,17.4973007916983,1.9417980687118e-06,0.107
"3789",-41.4387954443766,NA,NA,0.613394080772538,1.69935951222206,NA,NA,"+",0.159174161879234,NA,0.0452668106089203,-0.291944568889852,6.5148374565524,NA,NA,9,-379.799515761081,778.432364855495,17.4992073378193,1.93994788692835e-06,0.107
"4806",-11.8088906793292,1.78824231507111,NA,0.577644937251345,NA,NA,NA,"+",0.169806723738737,NA,0.0416302303089627,NA,NA,-1.02054624625465,NA,8,-380.886623470715,778.436841411475,17.5036838937999,1.93561060010824e-06,0.099
"14831",-5.45228274208504,NA,-5.1808905588584,0.553520993254111,1.46278306876823,NA,-0.123391987339271,"+",0.0729633629458705,0.0773481695046251,NA,NA,5.77016144705901,-1.23289561477022,"+",12,-376.48786656783,778.440521868054,17.5073643503785,1.93205191013017e-06,0.133
"4550",-11.863506277551,1.78677016884307,NA,0.580093648627558,NA,NA,NA,"+",0.160271845447832,0.0654046906901102,NA,NA,NA,-0.985872263862309,NA,8,-380.890039364712,778.44367319947,17.5105156817943,1.92901003930453e-06,0.099
"1272",29.3502917462045,1.42818099714202,-7.2475819015865,0.645020697818688,NA,"+",-0.0613220213033854,"+",0.182282003161064,NA,NA,-0.48122090707501,NA,NA,NA,10,-378.710273738193,778.443803290339,17.5106457726633,1.92888457008902e-06,0.116
"7672",-53.3367071927273,1.35426398743012,3.12419453633676,0.704147706259348,NA,"+",-0.234586933130496,"+",0.154597081421753,0.112865628217917,NA,-0.178520296842041,5.24173562696917,0.526520004278758,NA,13,-375.363628937232,778.44423900654,17.5110814888646,1.92846439273138e-06,0.142
"15295",-8.34023440870363,NA,-4.9957056956003,0.525034579481304,1.49974727024291,"+",-0.165730958718301,NA,0.0378466697318537,0.108283120863305,0.0844418435704686,NA,6.15086964075641,-1.24812549574907,"+",13,-375.364542072027,778.44606527613,17.5129077584548,1.92670424854002e-06,0.142
"2711",-26.8862968051674,NA,-1.02056239590115,0.477954638356101,NA,"+",NA,NA,0.165609211526528,NA,0.0395429834231579,NA,6.40495459918034,NA,NA,8,-380.892776311197,778.449147092439,17.5159895747637,1.92373766045915e-06,0.099
"312",3.37300458879899,1.75700957689925,-3.05904779881054,0.503593507952177,NA,"+",-0.234759764813044,NA,NA,0.123945120577533,NA,NA,NA,NA,NA,8,-380.893215184691,778.450024839429,17.516867321753,1.9228935682277e-06,0.099
"3407",-11.1588675406817,NA,-4.65534401033113,0.616074187088327,1.56430665735732,NA,NA,"+",NA,0.177209107367746,NA,-0.361114089271359,5.854353240376,NA,NA,9,-379.811807148892,778.456947631117,17.523790113441,1.91624917848771e-06,0.107
"3557",-31.6218088545544,NA,NA,0.613644918958678,NA,NA,-0.178494199795275,"+",0.128685393835872,0.124716411917369,NA,-0.248971562395689,6.21396734396161,NA,NA,9,-379.812696307327,778.458725947988,17.5255684303121,1.91454608663751e-06,0.107
"7589",-32.2243146702586,NA,NA,0.60796560339473,NA,NA,-0.186339370213831,NA,0.129508044553096,0.12489186452182,NA,-0.269952255536588,6.26267051410429,0.183218157491453,NA,9,-379.814047366572,778.461428066478,17.5282705488028,1.91196116802883e-06,0.107
"7439",-13.2263241623215,NA,-4.4367552044606,0.612720640960644,1.62773023680899,NA,NA,NA,NA,0.177735829989523,NA,-0.36521086158345,5.94896779497312,0.0553170852963589,NA,9,-379.817198414944,778.467730163221,17.5345726455455,1.90594596797449e-06,0.107
"1934",-15.106448767325,1.75139312990339,NA,0.624046371191113,0.361299676479184,NA,NA,NA,0.132309576651764,0.0966163836834125,0.0681267216132453,-0.429276863413113,NA,NA,NA,9,-379.818702631968,778.47073859727,17.5375810795945,1.90308116678325e-06,0.107
"15231",-4.18857697605138,NA,-5.4485449649844,0.530107179559219,1.40454354484232,"+",-0.160707832104538,"+",NA,0.122355329604857,0.0906446534450204,NA,5.94183899858383,-1.33470087404621,"+",13,-375.377233825059,778.471448782194,17.5382912645189,1.90240551697214e-06,0.142
"5336",36.0064457882314,1.37454279438158,-8.16483444159097,0.654284128270017,NA,"+",NA,"+",0.183465516130415,NA,NA,-0.482964385476906,NA,-0.441595250123264,NA,10,-378.724549335563,778.47235448508,17.5391969674041,1.90154420492726e-06,0.116
"13647",97.0086159051145,NA,-17.1935457263397,0.550117197008792,0.0988075492059564,NA,NA,"+",NA,0.0640076089652098,NA,-0.531044635685436,NA,-1.89196040332191,"+",10,-378.724808895062,778.472873604078,17.5397160864021,1.90105070511516e-06,0.116
"4406",-12.6235106226666,1.83051600344229,NA,0.543258317612281,NA,"+",-0.201106332798234,NA,NA,0.12419331496868,NA,NA,NA,-0.652325327236802,NA,8,-380.90468865511,778.472971780266,17.5398142625904,1.90095738844953e-06,0.099
"7245",-41.8175379325545,NA,NA,0.616766701237977,1.76414319795997,NA,NA,"+",NA,NA,NA,-0.320888454169075,6.37661108499239,0.426626717741023,NA,8,-380.907699543177,778.478993556401,17.545836038725,1.89524242640509e-06,0.099
"2399",-37.0953896697124,NA,-1.5841297197982,0.526922474061502,2.05103912863111,"+",NA,"+",NA,0.171647540076895,NA,NA,7.08723607012078,NA,NA,9,-379.823902745571,778.481138824476,17.5479813068006,1.89321061475868e-06,0.107
"814",-15.1565040913461,1.88127284618891,NA,0.513480470046889,0.0732808102910195,NA,-0.242960036949865,NA,NA,0.144017126365461,0.0955697890155813,NA,NA,NA,NA,8,-380.910005164272,778.483604798591,17.550447280915,1.89087774906623e-06,0.099
"7837",-42.978604622794,NA,NA,0.606503839214651,1.70613008990279,"+",NA,NA,0.153384545335426,NA,0.0612258627869981,-0.37614035212824,6.60819900351709,0.468303616839471,NA,10,-378.731454176239,778.486164166431,17.5530066487551,1.88845957079796e-06,0.116
"3927",10.6665235629657,NA,-6.39133081363005,0.604995499607448,NA,"+",NA,"+",NA,0.193133157652565,0.101959972723533,-0.530452886359472,4.95669134508466,NA,NA,10,-378.731531466207,778.486318746367,17.5531612286919,1.88831361745778e-06,0.116
"6535",-2.82307509948271,NA,-4.14639849580628,0.540668415649817,NA,NA,NA,NA,0.137163017951584,0.119858518558897,NA,NA,5.81219669133138,-1.46260433003685,NA,8,-380.913859450285,778.491313370616,17.5581558529407,1.8836037923657e-06,0.099
"1654",-13.0171147438863,1.68254803807001,NA,0.62658406159605,NA,"+",-0.128185106473172,"+",NA,NA,0.0984789019165351,-0.369604762582769,NA,NA,NA,9,-379.832929577321,778.499192487974,17.5660349702989,1.87619782240254e-06,0.107
"7152",-82.7567101009038,1.46879801728169,5.87126575588729,0.671478537840538,1.53359782543987,NA,-0.236809147059553,"+",0.118698724196592,0.14655029947396,0.0800257624358762,NA,6.3021261851388,0.718479718950924,NA,13,-375.391158365198,778.499297862471,17.5661403447958,1.87609897330578e-06,0.142
"4112",20.5724214123475,1.59449622193544,-5.82913310492616,0.544775240658566,0.66519209342569,NA,NA,NA,NA,NA,NA,NA,NA,-1.45110042995297,NA,7,-381.993380653893,778.500522775676,17.5673652580002,1.87495029589664e-06,0.09
"3197",-39.2587089907785,NA,NA,0.614957788148117,1.27731243994689,"+",-0.129022337531623,"+",NA,NA,NA,-0.237837349162095,6.54984256410049,NA,NA,9,-379.834864785835,778.503062905004,17.5699053873283,1.87257049934667e-06,0.107
"10023",80.7701999389737,NA,-14.9619444279044,0.466656129816526,NA,NA,-0.0406311904369164,NA,NA,0.0839234696639175,0.0763286358079696,-0.788302254929129,NA,NA,"+",9,-379.835461655921,778.504256645175,17.5710991274996,1.87145315152127e-06,0.107
"11247",-31.2792424902719,NA,-2.11425461366757,0.511466794558961,1.77350307746692,NA,-0.186351234481862,"+",0.0462774574007752,0.106059566066877,0.0656395050661903,NA,6.61041980185244,NA,"+",12,-376.519992075464,778.504772883323,17.5716153656475,1.87097015610465e-06,0.133
"1144",29.4262354071759,1.37191426920287,-7.14972961220868,0.643317838414093,NA,"+",-0.0736838910470928,"+",NA,NA,NA,-0.470363765756079,NA,NA,NA,9,-379.838887820709,778.511108974751,17.5779514570754,1.86505221622234e-06,0.107
"7469",-41.9839048296937,NA,NA,0.60843257310188,1.42359989746034,NA,-0.11987185227985,NA,NA,0.177685035741526,NA,-0.264091773332252,6.7220233588193,0.447983382270017,NA,9,-379.839843817466,778.513020968265,17.5798634505892,1.86327008434409e-06,0.107
"7045",-29.7856096081782,NA,NA,0.536207355643493,NA,NA,NA,NA,0.112004162021032,0.141866290441716,0.0523431110210772,NA,6.40098579627844,-1.12162616098246,NA,8,-380.927890573809,778.519375617664,17.5862180999883,1.85735926555111e-06,0.098
"16119",27.740442217636,NA,-8.5270191390216,0.598803180868257,NA,"+",-0.12023207946584,"+",0.0786671799481262,NA,0.0700075050624978,-0.373153361008826,4.26526723107299,-1.0911615000654,"+",13,-375.401697053036,778.520375238148,17.5872177204726,1.85643117032189e-06,0.141
"1248",30.5891169994337,1.40449214164452,-7.61077884978948,0.647408943321937,0.205407384502978,"+",NA,"+",0.183447723373988,NA,NA,-0.516987448586689,NA,NA,NA,10,-378.749593337199,778.522442488351,17.5892849706759,1.85451330781096e-06,0.116
"5798",-14.1978425395111,1.76485777763479,NA,0.623694520216274,NA,NA,-0.128153930379483,NA,0.165827824317665,NA,0.0592211509668431,-0.378085705225087,NA,0.262206888397117,NA,9,-379.844707303946,778.522747941225,17.5895904235496,1.85423009622887e-06,0.107
"12343",97.7299022137303,NA,-16.6922638148538,0.365631320021349,NA,"+",-0.123645810414816,NA,NA,NA,NA,NA,NA,-3.34700108940601,"+",8,-380.932427668291,778.528449806628,17.5952922889525,1.84895133927732e-06,0.098
"4622",-14.9718922488392,1.81814173185511,NA,0.537842465289624,0.667917247779501,NA,NA,NA,NA,NA,0.074253064001025,NA,NA,-0.972095167292224,NA,7,-382.007954120457,778.529669708804,17.5965121911286,1.84782391326849e-06,0.09
"3751",-3.97764767959893,NA,-4.25190181536007,0.602393941413812,NA,NA,-0.172765065498395,NA,0.157099453575796,NA,0.0514346860267906,-0.337355551396201,5.42982336988558,NA,NA,9,-379.848213888465,778.529761110264,17.5966035925884,1.84773946829652e-06,0.107
"16349",-41.8413567066841,NA,NA,0.586279696015395,1.85313784884442,"+",NA,"+",0.0437757935560968,0.113059387046146,0.0797233599295904,-0.353792887666463,6.40931528906091,-0.0476337489367819,"+",13,-375.407240739085,778.531462610245,17.5983050925698,1.84616817244575e-06,0.141
"13599",97.7136222660039,NA,-17.5714005966117,0.497089913617211,0.423575441874638,"+",NA,NA,NA,0.0616717952949591,NA,-0.637336254714448,NA,-1.74257504566132,"+",10,-378.754363475926,778.531982765805,17.5988252481293,1.84568808755887e-06,0.116
"918",-14.7654936060346,1.90102722419397,NA,0.475000122118814,NA,"+",NA,NA,0.142700496036967,0.0788499405868075,0.0598610444710276,NA,NA,NA,NA,8,-380.934329270366,778.532253010778,17.5990954931021,1.84543871044392e-06,0.098
"590",-17.6722577713541,1.79263026445393,NA,0.528316613595285,0.681588290359167,NA,NA,"+",NA,NA,0.0669269887372078,NA,NA,NA,NA,7,-382.011618090703,778.536997649296,17.6038401316208,1.84106592951621e-06,0.09
"6022",-13.465254607358,1.7374756884514,NA,0.625210383663932,NA,NA,NA,NA,0.134078986005746,0.0975514601082348,0.066535459637627,-0.462837535849109,NA,0.147917838014898,NA,9,-379.854780609485,778.542894552304,17.6097370346287,1.8356456305785e-06,0.107
"1510",-13.4691301131812,1.72739329691924,NA,0.644207925595311,NA,NA,-0.0916190788482878,"+",0.157806457357531,0.0710840503708918,NA,-0.341200092189301,NA,NA,NA,9,-379.855349429122,778.544032191577,17.610874673901,1.83460177620937e-06,0.107
"3391",-12.5372374627161,NA,-4.38931344058483,0.608232338607067,1.29339374278305,"+",-0.0987614625560422,NA,NA,0.173791614368541,NA,-0.336104406257881,6.12089317552427,NA,NA,10,-378.760969631195,778.545195076343,17.6120375586677,1.83353537103674e-06,0.116
"9775",78.7016963937282,NA,-15.3372028562836,0.469022920768418,0.82305246358034,NA,0.00775594801883295,NA,NA,NA,0.0689027171607305,-0.778860197825087,NA,NA,"+",9,-379.858313233261,778.549959799856,17.6168022821802,1.82917242561077e-06,0.107
"1710",-13.7635471439003,1.76572705880548,NA,0.626265456823303,0.0366142571816529,NA,-0.122543840610286,NA,0.165463690221785,NA,0.0595342824036013,-0.350913843099611,NA,NA,NA,9,-379.858993782398,778.551320898129,17.6181633804537,1.82792800738746e-06,0.107
"7077",-32.9784642823557,NA,NA,0.552438912672301,NA,NA,-0.262086432637001,NA,0.0957646503647215,0.149769305784886,0.0707300789474824,NA,6.6725420284876,-0.465922737170807,NA,9,-379.860124010377,778.553581354087,17.6204238364114,1.825863199082e-06,0.107
"7053",-45.0691957958821,NA,NA,0.546195387601898,1.98257565489672,NA,NA,NA,0.103844913229715,0.145279251575592,0.0598164208852151,NA,7.15930060182714,-0.467838069842465,NA,9,-379.861576924032,778.556487181398,17.623329663722,1.82321230373475e-06,0.107
"5646",-15.8637478920452,1.69958206311127,NA,0.621837679342812,0.513567552434706,NA,NA,NA,NA,NA,0.0814708266492069,-0.445867317173685,NA,0.238191180031585,NA,8,-380.947353663433,778.558301796912,17.6251442792366,1.82155883928235e-06,0.098
